YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,PRECTOTCORR,PS,WS10M
2015,1,30,4.13,12.05,43.88,0,101.06,5.23
2015,1,31,4.41,12.56,34,0,101.32,3.46
2015,2,1,4.66,14.92,24.88,0,101.14,2.52
2015,2,2,4.64,15.74,18.94,0,100.73,3.18
2015,2,3,4.09,14.49,43.56,0,101.04,3.7
2015,2,4,4.57,13.91,67.38,0,101.52,2.55
2015,2,5,3.76,14.37,67.44,0,101.27,4.01
2015,2,6,4.52,18.81,31.06,0,100.74,3
2015,2,7,4.25,17.41,42.81,0,100.63,4.37
2015,2,8,4.67,13.61,64.94,0,100.75,3.02
2015,2,9,4.62,13.13,44.5,0,100.36,4.52
2015,2,10,3.45,12.82,34.06,0,100.08,9.28
2015,2,11,2.46,9.94,48.31,2.29,100.55,10.18
2015,2,12,4.28,9.64,50.38,0.11,101.2,6.12
2015,2,13,4.06,11.13,58.12,0.32,101.21,5.2
2015,2,14,4.51,11.77,55.06,0,101.05,2.34
2015,2,15,1.2,11.95,51.81,0.18,100.96,2.1
2015,2,16,4.5,12.04,68.5,0.02,101.15,1.78
2015,2,17,4.36,12.78,65.5,0.01,101.23,2.2
2015,2,18,3.63,11.38,71.44,0.99,101.36,3.53
2015,2,19,1.21,7.63,66.25,2.29,101.19,5.51
2015,2,20,4.18,10.29,65.69,0.8,100.8,7.42
2015,2,21,2.87,12.01,72.81,1.11,101,5.18
2015,2,22,4.41,12.3,55.62,0,101.42,2.36
2015,2,23,2,13.83,45.44,0,101.04,2.27
2015,2,24,2.47,13.19,61.44,1.04,100.51,3.62
2015,2,25,4.47,14.34,63.62,0,101.01,3.09
2015,2,26,5.09,16.1,63.69,0,101.12,3.85
2015,2,27,5.31,19.08,39.25,0,100.72,3.95
2015,2,28,4.87,15.19,62.88,0,101.3,2.95
2015,3,1,5.72,14.48,64.62,0,101.35,2.87
2015,3,2,5.74,15.3,58.19,0,101.4,2.64
2015,3,3,5.5,16.08,52.75,0,101.48,3.34
2015,3,4,5.1,15.51,69.62,0,101.5,3.73
2015,3,5,5.3,14.86,70.38,0,101.38,3.8
2015,3,6,5.9,17.92,62.5,0,101.11,3.61
2015,3,7,5.62,19.31,49.56,0.02,100.78,2.95
2015,3,8,5.51,22.08,39.31,0.02,100.9,1.75
2015,3,9,4.2,21.27,47.44,0.28,101.13,2.79
2015,3,10,3.6,18.39,69.56,0.45,101.36,2.77
2015,3,11,3.26,17.38,72.44,1.39,100.91,5.71
2015,3,12,6.04,15.55,57.25,0.28,101.05,4.09
2015,3,13,5.79,16.04,57.81,0,101.29,1.66
2015,3,14,6.05,17.12,59.44,0,101.28,2.97
2015,3,15,5.83,15.83,63.31,0,101.57,4.01
2015,3,16,5.31,14.85,59.44,0,101.45,3.95
2015,3,17,6.23,15.59,56.94,0,101.18,3.81
2015,3,18,6.1,15.87,58.44,0,101.09,3.57
2015,3,19,5.73,15.36,62.31,0,101.1,3.69
2015,3,20,6.21,15.21,55.62,0,101.18,3.17
2015,3,21,6.2,15.34,57.62,0,101.24,3.97
2015,3,22,6.74,14.06,54.12,0,101.51,3.08
2015,3,23,4.72,14.65,55.94,0,101.25,3.41
2015,3,24,6.3,19.09,55.81,0,100.94,4.38
2015,3,25,5.44,19.13,63.31,0,101.02,4.61
2015,3,26,5.59,20.05,56.75,0,101.03,4.08
2015,3,27,4.17,26.42,25.62,0,100.26,3.91
2015,3,28,3.09,22.45,51.12,0.35,100.3,3.62
2015,3,29,6.19,19.94,50.5,0.01,100.43,3.96
2015,3,30,6.17,18.85,45.31,0,100.89,4.35
2015,3,31,6.44,19.53,47.75,0,100.77,5.04
2015,4,1,5.81,18.8,56.81,0.01,100.92,4.83
2015,4,2,6.43,20.39,51.31,0,100.83,3.27
2015,4,3,6.74,20.59,54.38,0,100.54,4.11
2015,4,4,6.65,18.15,56.5,0,100.83,3.3
2015,4,5,7.22,18.3,59.06,0,100.99,3.12
2015,4,6,7.3,19.37,55.25,0,100.96,3.91
2015,4,7,6.88,24.87,33.75,0,100.64,3.88
2015,4,8,6.44,28.14,30.88,0,100.09,6.42
2015,4,9,6.64,18.9,47.88,0,100.55,6.44
2015,4,10,5.42,14.66,53.5,1.78,100.87,6.5
2015,4,11,4.49,12.74,72.12,25.56,101.03,6.83
2015,4,12,6.06,14.62,64.06,0.66,101.52,6.38
2015,4,13,7.47,16.08,60.19,0.03,101.65,4.08
2015,4,14,7.19,16.16,58.25,0,101.27,2.48
2015,4,15,6.47,15.93,60.25,0.35,101.04,3.65
2015,4,16,6.99,17.18,60.44,0,101.53,3.47
2015,4,17,6.67,17.28,59.81,0,101.9,3.31
